time,open,high,low,close,tick_volume,spread
2023-07-12 17:00:00,1955.94,1957.37,1952.58,1954.45,6447,7
2023-07-12 17:30:00,1954.45,1957.89,1953.56,1957.65,4754,7
2023-07-12 18:00:00,1957.67,1958.3,1953.33,1954.92,4116,7
2023-07-12 18:30:00,1954.93,1956.05,1953.47,1955.65,2884,7
2023-07-12 19:00:00,1955.64,1958.45,1955.41,1958.45,2701,7
2023-07-12 19:30:00,1958.49,1959.46,1958.18,1959.16,2894,7
2023-07-12 20:00:00,1959.18,1959.66,1955.83,1956.02,2457,7
2023-07-12 20:30:00,1956.06,1957.42,1955.71,1957.23,2125,7
2023-07-12 21:00:00,1957.28,1957.75,1956.67,1957.37,1631,7
2023-07-12 21:30:00,1957.31,1957.85,1956.97,1957.72,1614,7
2023-07-12 22:00:00,1957.71,1958.44,1956.93,1957.6,1559,7
2023-07-12 22:30:00,1957.61,1958.81,1957.54,1958.71,1592,7
2023-07-12 23:00:00,1958.75,1958.75,1957.53,1958.26,820,7
2023-07-12 23:30:00,1958.26,1958.32,1957.75,1957.82,389,7
2023-07-13 01:00:00,1957.8,1958.28,1957.32,1958.21,390,7
2023-07-13 01:30:00,1958.21,1958.39,1957.6,1957.74,474,7
2023-07-13 02:00:00,1957.74,1957.98,1957.49,1957.59,322,7
2023-07-13 02:30:00,1957.59,1957.91,1957.46,1957.81,450,7
2023-07-13 03:00:00,1957.8,1958.92,1956.98,1957.34,1366,7
2023-07-13 03:30:00,1957.3,1957.79,1956.48,1957.01,1441,7
2023-07-13 04:00:00,1957.01,1959.08,1956.35,1958.1,2471,7
2023-07-13 04:30:00,1958.1,1959.93,1957.07,1959.55,2301,7
2023-07-13 05:00:00,1959.55,1960.29,1958.6,1959.87,1875,7
2023-07-13 05:30:00,1959.89,1961.65,1958.78,1960.08,2053,7
2023-07-13 06:00:00,1960.07,1961.07,1959.76,1960.67,1604,7
2023-07-13 06:30:00,1960.67,1960.76,1958.78,1960.29,1333,7
2023-07-13 07:00:00,1960.34,1960.76,1960.02,1960.66,1063,7
2023-07-13 07:30:00,1960.63,1962.24,1957.08,1957.21,1476,7
2023-07-13 08:00:00,1957.22,1957.61,1955.23,1957.07,1990,7
2023-07-13 08:30:00,1957.07,1958.43,1955.29,1955.42,2039,7
2023-07-13 09:00:00,1955.44,1962.4,1955.43,1962.21,2978,7
2023-07-13 09:30:00,1962.23,1963.02,1961.17,1962.78,2641,7
2023-07-13 10:00:00,1962.84,1963.36,1959.74,1960.18,2627,7
2023-07-13 10:30:00,1960.09,1961.92,1959.34,1961.84,2306,7
2023-07-13 11:00:00,1961.84,1962.8,1960.39,1961.0,2002,7
2023-07-13 11:30:00,1961.0,1961.88,1960.28,1960.9,1725,7
2023-07-13 12:00:00,1960.9,1960.97,1959.45,1960.0,1657,7
2023-07-13 12:30:00,1960.0,1960.33,1959.51,1960.03,1467,7
2023-07-13 13:00:00,1960.03,1960.28,1958.18,1958.22,1544,7
2023-07-13 13:30:00,1958.21,1960.61,1958.21,1960.49,1521,7
2023-07-13 14:00:00,1960.52,1960.67,1958.8,1959.0,1741,7
2023-07-13 14:30:00,1959.0,1960.25,1957.96,1959.93,1786,7
2023-07-13 15:00:00,1959.93,1962.23,1957.96,1959.02,3572,7
2023-07-13 15:30:00,1959.01,1963.56,1952.29,1957.55,7157,7
2023-07-13 16:00:00,1957.53,1961.42,1957.21,1959.46,5312,7
2023-07-13 16:30:00,1959.57,1960.47,1956.71,1958.53,6248,7
2023-07-13 17:00:00,1958.51,1961.51,1957.56,1957.77,4950,7
2023-07-13 17:30:00,1957.77,1961.92,1957.6,1960.84,3948,7
2023-07-13 18:00:00,1960.84,1961.62,1958.93,1961.05,3283,7
2023-07-13 18:30:00,1961.08,1961.2,1954.67,1954.99,3081,7
2023-07-13 19:00:00,1955.03,1959.39,1954.7,1959.37,3007,7
2023-07-13 19:30:00,1959.37,1959.74,1957.84,1958.76,2352,7
2023-07-13 20:00:00,1958.76,1959.78,1957.57,1959.37,2146,7
2023-07-13 20:30:00,1959.39,1960.45,1957.69,1960.05,1744,7
2023-07-13 21:00:00,1960.05,1960.79,1958.92,1959.47,2061,7
2023-07-13 21:30:00,1959.47,1960.13,1958.81,1959.92,1408,7
2023-07-13 22:00:00,1959.93,1960.55,1959.6,1960.28,1313,7
2023-07-13 22:30:00,1960.27,1960.35,1959.6,1959.93,1734,7
2023-07-13 23:00:00,1959.93,1960.71,1959.84,1960.15,714,7
2023-07-13 23:30:00,1960.16,1960.47,1960.02,1960.36,402,7
2023-07-14 01:00:00,1960.53,1960.91,1960.3,1960.33,367,7
2023-07-14 01:30:00,1960.33,1960.42,1959.89,1959.93,445,8
2023-07-14 02:00:00,1959.93,1961.8,1959.93,1961.05,969,7
2023-07-14 02:30:00,1961.05,1961.57,1959.88,1960.09,691,7
2023-07-14 03:00:00,1960.16,1960.6,1959.18,1959.4,1226,7
2023-07-14 03:30:00,1959.41,1959.9,1958.33,1959.39,1217,7
2023-07-14 04:00:00,1959.39,1960.85,1958.43,1960.54,2091,7
2023-07-14 04:30:00,1960.48,1963.25,1960.17,1962.86,2993,7
2023-07-14 05:00:00,1962.86,1963.75,1961.95,1962.73,1757,7
2023-07-14 05:30:00,1962.73,1963.39,1961.53,1961.61,1773,7
2023-07-14 06:00:00,1961.61,1962.76,1961.08,1962.35,1419,7
2023-07-14 06:30:00,1962.34,1963.07,1961.98,1962.55,1269,7
2023-07-14 07:00:00,1962.55,1962.55,1960.51,1961.04,1125,7
2023-07-14 07:30:00,1961.02,1961.35,1960.23,1960.32,1092,7
2023-07-14 08:00:00,1960.37,1961.29,1959.62,1960.49,1224,7
2023-07-14 08:30:00,1960.49,1961.13,1957.84,1958.78,2038,7
2023-07-14 09:00:00,1958.79,1960.4,1957.34,1957.57,2121,7
2023-07-14 09:30:00,1957.57,1957.79,1955.66,1956.54,2536,7
2023-07-14 10:00:00,1956.54,1956.97,1955.23,1955.27,2124,7
2023-07-14 10:30:00,1955.3,1957.4,1954.35,1956.84,2120,7
2023-07-14 11:00:00,1956.84,1958.23,1955.61,1957.12,2105,7
2023-07-14 11:30:00,1957.12,1957.73,1955.87,1956.19,1496,7
2023-07-14 12:00:00,1956.19,1957.32,1955.23,1956.51,1580,7
2023-07-14 12:30:00,1956.47,1957.26,1955.83,1955.91,1432,7
2023-07-14 13:00:00,1955.88,1957.06,1955.64,1956.12,1341,7
2023-07-14 13:30:00,1956.13,1956.59,1955.11,1956.12,1758,7
2023-07-14 14:00:00,1956.12,1959.59,1956.12,1959.54,1536,7
2023-07-14 14:30:00,1959.55,1960.08,1958.18,1959.25,1735,7
2023-07-14 15:00:00,1959.27,1962.62,1958.6,1961.22,3328,7
2023-07-14 15:30:00,1961.28,1962.68,1956.91,1957.51,4097,7
2023-07-14 16:00:00,1957.46,1957.58,1954.44,1956.22,3894,7
2023-07-14 16:30:00,1956.21,1960.94,1955.55,1960.05,5479,7
2023-07-14 17:00:00,1957.03,1957.59,1950.89,1954.72,7944,7
2023-07-14 17:30:00,1954.7,1960.63,1954.12,1960.21,6159,7
2023-07-14 18:00:00,1960.41,1962.0,1957.4,1959.12,3955,7
2023-07-14 18:30:00,1959.15,1959.35,1957.43,1958.11,2731,7
2023-07-14 19:00:00,1958.11,1959.32,1957.79,1957.84,2491,7
2023-07-14 19:30:00,1957.72,1959.22,1957.12,1958.98,2157,7
2023-07-14 20:00:00,1959.02,1960.14,1958.27,1960.14,2175,7
2023-07-14 20:30:00,1960.16,1960.37,1959.01,1960.34,1680,7
2023-07-14 21:00:00,1960.34,1960.97,1959.84,1960.82,1397,7
2023-07-14 21:30:00,1960.81,1961.04,1959.06,1959.25,1445,7
2023-07-14 22:00:00,1959.24,1959.26,1956.93,1957.03,1607,7
2023-07-14 22:30:00,1957.04,1957.24,1954.36,1954.4,1991,7
2023-07-14 23:00:00,1954.41,1955.55,1954.23,1955.35,778,7
2023-07-14 23:30:00,1955.31,1955.56,1954.58,1955.1,463,7
2023-07-17 01:00:00,1954.96,1954.99,1953.33,1954.0,561,7
2023-07-17 01:30:00,1954.0,1954.34,1952.9,1953.08,551,7
2023-07-17 02:00:00,1953.11,1953.12,1951.39,1952.11,795,7
2023-07-17 02:30:00,1952.1,1953.42,1951.67,1953.32,649,7
2023-07-17 03:00:00,1953.34,1953.72,1952.4,1953.28,1107,7
2023-07-17 03:30:00,1953.3,1954.73,1953.3,1954.65,1076,7
2023-07-17 04:00:00,1954.67,1955.93,1953.58,1954.79,1992,7
2023-07-17 04:30:00,1954.78,1955.15,1951.9,1952.59,1789,7
2023-07-17 05:00:00,1952.43,1953.34,1951.74,1952.5,1500,7
2023-07-17 05:30:00,1952.5,1953.88,1951.28,1953.55,1136,7
2023-07-17 06:00:00,1953.55,1953.71,1950.78,1951.82,1211,7
2023-07-17 06:30:00,1951.82,1952.44,1951.42,1952.11,818,7
2023-07-17 07:00:00,1952.11,1952.49,1951.44,1952.3,664,7
2023-07-17 07:30:00,1952.27,1953.65,1952.1,1953.64,731,7
2023-07-17 08:00:00,1953.64,1955.59,1953.42,1955.36,1175,7
2023-07-17 08:30:00,1955.38,1956.81,1953.92,1953.98,1977,7
2023-07-17 09:00:00,1953.99,1955.02,1953.25,1954.32,1710,7
2023-07-17 09:30:00,1954.31,1955.06,1951.96,1953.18,1856,7
2023-07-17 10:00:00,1953.3,1955.07,1950.56,1952.26,2234,7
2023-07-17 10:30:00,1952.29,1953.04,1951.13,1952.35,1769,7
2023-07-17 11:00:00,1952.31,1956.85,1951.98,1956.17,2457,7
2023-07-17 11:30:00,1956.13,1957.42,1954.97,1955.84,1961,7
2023-07-17 12:00:00,1955.91,1956.28,1954.31,1954.44,1538,7
2023-07-17 12:30:00,1954.43,1959.2,1954.43,1958.62,1996,7
2023-07-17 13:00:00,1958.62,1959.86,1958.35,1959.29,1621,7
2023-07-17 13:30:00,1959.32,1959.65,1956.93,1957.23,1766,7
2023-07-17 14:00:00,1957.23,1958.09,1956.73,1957.11,1481,7
2023-07-17 14:30:00,1957.17,1957.9,1956.63,1957.61,1402,7
2023-07-17 15:00:00,1957.59,1959.44,1952.66,1955.79,3386,7
2023-07-17 15:30:00,1955.03,1955.62,1948.11,1948.62,4681,7
2023-07-17 16:00:00,1948.68,1951.64,1947.48,1949.68,3829,7
2023-07-17 16:30:00,1949.72,1950.67,1945.71,1950.53,5435,7
2023-07-17 17:00:00,1950.57,1953.7,1949.37,1951.8,3888,7
2023-07-17 17:30:00,1951.78,1954.22,1951.06,1954.04,3532,7
2023-07-17 18:00:00,1954.2,1954.38,1951.29,1952.38,2676,7
2023-07-17 18:30:00,1952.43,1955.18,1952.28,1954.63,2198,7
2023-07-17 19:00:00,1954.63,1955.41,1953.92,1955.06,1656,7
2023-07-17 19:30:00,1955.1,1955.67,1954.49,1954.59,1541,7
2023-07-17 20:00:00,1954.64,1955.11,1952.41,1952.98,1894,7
2023-07-17 20:30:00,1952.98,1955.25,1952.98,1955.24,1452,7
2023-07-17 21:00:00,1955.22,1955.94,1954.78,1955.12,1011,7
2023-07-17 21:30:00,1955.12,1956.0,1954.91,1955.56,1075,7
2023-07-17 22:00:00,1955.58,1956.42,1955.18,1955.31,1125,7
2023-07-17 22:30:00,1955.35,1955.71,1954.57,1955.36,1188,7
2023-07-17 23:00:00,1955.26,1955.53,1954.44,1954.59,561,7
2023-07-17 23:30:00,1954.81,1955.1,1954.52,1954.95,324,7
2023-07-18 01:00:00,1954.65,1954.94,1954.65,1954.75,292,7
2023-07-18 01:30:00,1954.75,1955.12,1954.75,1955.06,407,7
2023-07-18 02:00:00,1955.06,1955.64,1955.06,1955.42,212,7
2023-07-18 02:30:00,1955.43,1956.25,1955.09,1955.42,574,7
2023-07-18 03:00:00,1955.46,1955.69,1954.69,1955.27,988,7
2023-07-18 03:30:00,1955.27,1956.78,1955.17,1955.43,1468,7
2023-07-18 04:00:00,1955.44,1958.95,1955.36,1958.9,2659,7
2023-07-18 04:30:00,1958.84,1959.57,1955.08,1957.16,2732,7
2023-07-18 05:00:00,1957.12,1958.52,1955.77,1957.34,1626,7
2023-07-18 05:30:00,1957.37,1959.02,1957.03,1959.0,1610,7
2023-07-18 06:00:00,1959.0,1960.42,1958.57,1960.26,1827,7
2023-07-18 06:30:00,1960.26,1960.71,1959.46,1959.79,1212,7
2023-07-18 07:00:00,1959.79,1960.98,1959.79,1960.81,919,7
2023-07-18 07:30:00,1960.83,1961.11,1959.65,1960.01,912,7
2023-07-18 08:00:00,1960.02,1961.34,1959.62,1961.02,1189,7
2023-07-18 08:30:00,1961.03,1961.71,1958.96,1959.29,1630,7
2023-07-18 09:00:00,1959.29,1960.15,1957.75,1959.83,2131,7
2023-07-18 09:30:00,1959.83,1961.94,1958.33,1961.71,1834,7
2023-07-18 10:00:00,1961.71,1963.56,1961.26,1962.96,2493,7
2023-07-18 10:30:00,1962.94,1964.07,1960.82,1961.46,2912,7
2023-07-18 11:00:00,1961.47,1963.02,1960.87,1961.59,2411,7
2023-07-18 11:30:00,1961.56,1962.29,1960.49,1961.65,2067,7
2023-07-18 12:00:00,1961.64,1962.65,1961.16,1961.94,1787,7
2023-07-18 12:30:00,1961.92,1963.33,1961.85,1963.02,1585,7
2023-07-18 13:00:00,1963.02,1963.61,1961.77,1963.5,1388,7
2023-07-18 13:30:00,1963.49,1964.32,1962.83,1963.05,1630,7
2023-07-18 14:00:00,1963.05,1972.13,1961.71,1965.42,2894,7
2023-07-18 14:30:00,1965.52,1965.83,1961.0,1963.03,2080,7
2023-07-18 15:00:00,1963.33,1967.09,1963.19,1966.85,3353,7
2023-07-18 15:30:00,1966.85,1971.06,1960.68,1968.73,7352,7
2023-07-18 16:00:00,1968.84,1972.03,1966.41,1968.81,5315,7
2023-07-18 16:30:00,1968.82,1971.44,1963.7,1971.34,7702,7
2023-07-18 17:00:00,1971.3,1982.19,1971.11,1981.51,6778,7
2023-07-18 17:30:00,1981.47,1983.62,1979.55,1982.84,5267,7
2023-07-18 18:00:00,1982.8,1984.37,1981.22,1982.06,3796,7
2023-07-18 18:30:00,1982.1,1983.05,1977.48,1978.13,3370,7
2023-07-18 19:00:00,1978.14,1981.52,1977.15,1981.27,2585,7
2023-07-18 19:30:00,1981.27,1981.45,1976.94,1977.94,2254,7
2023-07-18 20:00:00,1977.95,1977.97,1975.31,1976.44,2567,7
2023-07-18 20:30:00,1976.48,1976.77,1975.01,1976.32,1717,7
2023-07-18 21:00:00,1976.26,1977.61,1975.32,1977.61,1405,7
2023-07-18 21:30:00,1977.58,1977.64,1976.25,1976.74,1127,7
2023-07-18 22:00:00,1976.74,1978.21,1976.26,1977.04,1311,7
2023-07-18 22:30:00,1977.08,1977.88,1976.95,1977.73,1273,7
2023-07-18 23:00:00,1977.69,1978.78,1977.38,1978.39,659,7
2023-07-18 23:30:00,1978.33,1978.68,1978.19,1978.52,501,7
2023-07-19 01:00:00,1978.8,1979.01,1978.66,1978.96,236,9
2023-07-19 01:30:00,1978.96,1979.18,1978.52,1978.81,501,7
2023-07-19 02:00:00,1978.81,1979.14,1977.7,1977.8,411,7
2023-07-19 02:30:00,1977.84,1977.99,1976.73,1977.55,1032,7
2023-07-19 03:00:00,1977.55,1977.85,1976.61,1977.55,1377,7
2023-07-19 03:30:00,1977.55,1978.48,1977.5,1978.47,1261,7
2023-07-19 04:00:00,1978.47,1978.54,1976.42,1976.43,2434,7
2023-07-19 04:30:00,1976.43,1978.27,1976.34,1976.62,2477,7
2023-07-19 05:00:00,1976.59,1976.71,1974.41,1974.51,1759,7
2023-07-19 05:30:00,1974.54,1977.26,1974.51,1976.4,1641,7
2023-07-19 06:00:00,1976.37,1977.14,1975.7,1976.97,1508,7
2023-07-19 06:30:00,1976.97,1977.07,1975.51,1975.52,1035,7
2023-07-19 07:00:00,1975.52,1976.1,1974.03,1974.85,1226,7
2023-07-19 07:30:00,1974.86,1975.27,1974.27,1974.78,1075,7
2023-07-19 08:00:00,1974.82,1976.06,1974.55,1975.76,1070,7
2023-07-19 08:30:00,1975.76,1978.38,1974.95,1978.13,1915,7
2023-07-19 09:00:00,1978.13,1979.95,1975.45,1975.55,3642,7
2023-07-19 09:30:00,1975.54,1976.76,1972.92,1976.55,2722,7
2023-07-19 10:00:00,1976.48,1980.91,1976.47,1979.39,3016,7
2023-07-19 10:30:00,1979.39,1979.56,1977.84,1977.91,1793,7
2023-07-19 11:00:00,1977.86,1979.08,1977.41,1977.9,2119,7
2023-07-19 11:30:00,1977.94,1978.89,1977.18,1977.51,1725,7
2023-07-19 12:00:00,1977.51,1979.0,1976.87,1978.32,1689,7
2023-07-19 12:30:00,1978.3,1979.14,1976.95,1977.27,1402,7
2023-07-19 13:00:00,1977.27,1978.18,1976.01,1976.73,1338,7
2023-07-19 13:30:00,1976.71,1976.84,1974.13,1974.9,1465,7
2023-07-19 14:00:00,1974.91,1975.88,1971.88,1972.49,1816,7
2023-07-19 14:30:00,1972.49,1973.94,1971.57,1973.78,2133,7
2023-07-19 15:00:00,1973.78,1979.55,1973.53,1977.87,3525,7
2023-07-19 15:30:00,1977.85,1979.39,1975.46,1977.57,4527,7
2023-07-19 16:00:00,1977.56,1978.44,1975.66,1975.66,3582,7
2023-07-19 16:30:00,1975.61,1979.83,1975.61,1977.05,5642,7
2023-07-19 17:00:00,1977.05,1977.86,1972.38,1973.97,4482,7
2023-07-19 17:30:00,1973.97,1975.6,1969.79,1974.57,4784,7
2023-07-19 18:00:00,1974.58,1976.49,1973.5,1976.01,3394,7
2023-07-19 18:30:00,1975.99,1976.32,1972.47,1973.88,3145,7
2023-07-19 19:00:00,1973.89,1974.93,1972.11,1974.59,3026,7
2023-07-19 19:30:00,1974.59,1977.9,1974.57,1977.54,2703,7
2023-07-19 20:00:00,1977.53,1978.93,1976.23,1977.06,2367,7
2023-07-19 20:30:00,1977.06,1978.2,1976.58,1977.33,1872,7
2023-07-19 21:00:00,1977.33,1978.13,1976.59,1976.98,1521,7
2023-07-19 21:30:00,1976.98,1977.92,1976.51,1977.84,1212,7
2023-07-19 22:00:00,1977.85,1978.46,1977.75,1977.96,1343,7
2023-07-19 22:30:00,1977.97,1978.53,1977.56,1978.47,1420,7
2023-07-19 23:00:00,1978.46,1978.55,1977.09,1977.27,595,7
2023-07-19 23:30:00,1977.27,1977.34,1976.9,1977.04,371,7
2023-07-20 01:00:00,1978.21,1978.73,1977.42,1977.96,351,7
2023-07-20 01:30:00,1977.96,1977.97,1977.22,1977.47,401,8
2023-07-20 02:00:00,1977.45,1977.61,1976.87,1977.18,435,7
2023-07-20 02:30:00,1977.21,1977.9,1977.13,1977.76,540,7
2023-07-20 03:00:00,1977.73,1979.14,1977.27,1978.74,1361,7
2023-07-20 03:30:00,1978.76,1979.31,1978.09,1979.08,1255,7
2023-07-20 04:00:00,1978.99,1982.48,1978.99,1982.03,2697,7
2023-07-20 04:30:00,1982.01,1985.23,1981.84,1984.9,3704,7
2023-07-20 05:00:00,1984.95,1986.24,1983.62,1984.95,2035,7
2023-07-20 05:30:00,1984.95,1986.59,1984.65,1986.49,1972,7
2023-07-20 06:00:00,1986.49,1987.46,1985.32,1986.54,1826,7
2023-07-20 06:30:00,1986.5,1986.5,1985.14,1985.2,995,7
2023-07-20 07:00:00,1985.2,1985.5,1984.27,1984.83,965,7
2023-07-20 07:30:00,1984.8,1984.8,1984.1,1984.62,768,7
2023-07-20 08:00:00,1984.62,1984.78,1983.07,1983.55,1327,7
2023-07-20 08:30:00,1983.6,1984.08,1980.14,1980.71,2079,7
2023-07-20 09:00:00,1980.7,1982.42,1978.98,1981.5,2232,7
2023-07-20 09:30:00,1981.51,1982.29,1980.2,1980.58,2031,7
2023-07-20 10:00:00,1980.68,1982.65,1979.82,1980.66,2493,7
2023-07-20 10:30:00,1980.63,1981.49,1977.88,1979.25,2493,7
2023-07-20 11:00:00,1979.23,1983.31,1978.19,1982.88,2331,7
2023-07-20 11:30:00,1982.87,1983.89,1980.93,1981.53,1891,7
2023-07-20 12:00:00,1981.53,1982.35,1980.55,1981.53,1484,7
2023-07-20 12:30:00,1981.54,1982.3,1980.85,1980.94,1331,7
2023-07-20 13:00:00,1980.93,1983.22,1980.93,1982.76,1348,7
2023-07-20 13:30:00,1982.76,1983.02,1980.12,1980.6,1543,7
2023-07-20 14:00:00,1980.62,1982.03,1979.34,1981.32,1702,7
