time,open,high,low,close,tick_volume,spread
2018-07-15,1240.75,1245.51,1211.45,1231.59,1086626,0
2018-07-22,1230.57,1235.18,1217.47,1222.81,1109297,0
2018-07-29,1221.34,1228.53,1204.4,1213.14,987316,0
2018-08-05,1213.83,1217.85,1202.17,1211.38,957989,0
2018-08-12,1210.66,1213.8,1160.05,1184.17,1031512,0
2018-08-19,1183.17,1208.49,1179.94,1205.88,889505,0
2018-08-26,1207.0,1214.21,1190.0,1200.78,876226,0
2018-09-02,1200.57,1206.95,1189.54,1195.83,917830,0
2018-09-09,1194.97,1212.6,1186.43,1193.43,866265,0
2018-09-16,1194.16,1211.03,1190.27,1199.1,871008,0
2018-09-23,1198.82,1204.12,1180.65,1191.51,824467,0
2018-09-30,1192.21,1208.25,1184.51,1202.75,874323,0
2018-10-07,1203.0,1226.3,1183.16,1217.76,897927,0
2018-10-14,1217.23,1233.22,1216.44,1226.38,850818,0
2018-10-21,1227.07,1243.36,1219.97,1233.53,864276,0
2018-10-28,1234.11,1237.33,1211.93,1232.75,895504,0
2018-11-04,1232.87,1236.43,1206.65,1209.32,851545,0
2018-11-11,1209.66,1225.23,1196.21,1221.2,891801,0
2018-11-18,1222.28,1230.03,1217.94,1222.51,698954,0
2018-11-25,1223.2,1228.94,1206.34,1221.96,745669,0
2018-12-02,1221.94,1249.99,1221.24,1248.41,847755,0
2018-12-09,1249.3,1250.73,1230.16,1238.0,859609,0
2018-12-16,1238.99,1266.43,1235.47,1255.38,920910,0
2018-12-23,1257.4,1282.1,1257.04,1280.59,534960,0
2018-12-30,1280.22,1298.52,1276.54,1284.53,556961,0
2019-01-06,1284.79,1297.03,1279.31,1287.39,721777,0
2019-01-13,1287.49,1295.79,1280.56,1281.18,661782,0
2019-01-20,1281.49,1303.91,1276.7,1302.79,565897,0
2019-01-27,1302.8,1326.25,1297.56,1317.71,611757,0
2019-02-03,1317.98,1318.98,1302.73,1313.95,548279,0
2019-02-10,1314.1,1322.57,1302.32,1321.26,620532,0
2019-02-17,1321.22,1346.67,1315.81,1327.56,667309,0
2019-02-24,1328.71,1332.51,1290.12,1293.42,641176,0
2019-03-03,1293.28,1300.69,1280.77,1298.23,679243,0
2019-03-10,1297.62,1311.2,1290.42,1301.92,643453,0
2019-03-17,1301.87,1320.35,1298.13,1313.07,647952,0
2019-03-24,1313.38,1324.49,1286.66,1292.16,630636,0
2019-03-31,1292.21,1296.97,1280.86,1291.49,503417,0
2019-04-07,1291.62,1310.53,1289.41,1290.46,494691,0
2019-04-14,1290.45,1291.9,1271.09,1275.47,400198,0
2019-04-21,1275.49,1288.67,1266.21,1285.95,495571,0
2019-04-28,1286.98,1287.23,1266.2,1278.97,546997,0
2019-05-05,1280.82,1291.44,1276.93,1285.66,635878,0
2019-05-12,1287.49,1303.23,1274.72,1277.48,577139,0
2019-05-19,1276.7,1287.27,1269.41,1284.8,497637,0
2019-05-26,1283.72,1306.92,1274.95,1305.13,528023,0
2019-06-02,1307.11,1348.23,1305.96,1340.24,668786,0
2019-06-09,1336.02,1358.12,1319.79,1340.82,615399,0
2019-06-16,1341.93,1411.76,1332.93,1398.68,868899,0
2019-06-23,1400.19,1439.21,1398.59,1409.91,1012269,0
2019-06-30,1398.04,1437.73,1381.66,1398.09,849956,0
2019-07-07,1398.24,1427.07,1385.69,1414.83,727950,0
2019-07-14,1415.2,1452.92,1400.01,1424.96,784940,0
2019-07-21,1427.59,1433.73,1410.98,1418.31,703308,0
2019-07-28,1418.47,1448.96,1400.44,1440.32,782704,0
2019-08-04,1440.25,1510.33,1436.67,1497.02,1099290,0
2019-08-11,1497.9,1534.96,1479.77,1512.1,1104509,0
2019-08-18,1512.52,1530.2,1492.43,1526.25,806554,0
2019-08-25,1547.5,1555.21,1516.93,1520.55,1024642,0
2019-09-01,1529.64,1556.98,1502.47,1506.38,966206,0
2019-09-08,1506.95,1524.13,1484.45,1488.55,891280,0
2019-09-15,1503.76,1517.03,1482.97,1516.27,791934,0
2019-09-22,1513.53,1535.63,1486.79,1496.61,704115,0
2019-09-29,1498.07,1519.48,1459.03,1504.5,623609,0
2019-10-06,1505.68,1516.98,1473.93,1487.93,972295,0
2019-10-13,1484.11,1498.53,1476.96,1489.93,977881,0
2019-10-20,1491.21,1517.93,1480.78,1504.16,862299,0
2019-10-27,1503.21,1516.09,1481.08,1513.9,909460,0
2019-11-03,1513.7,1514.77,1456.12,1458.72,985794,0
2019-11-10,1458.87,1474.59,1445.57,1467.37,939068,0
2019-11-17,1467.28,1478.82,1456.28,1461.81,955129,0
2019-11-24,1460.85,1466.53,1450.02,1463.83,631115,0
2019-12-01,1464.15,1484.01,1453.89,1459.53,858175,0
2019-12-08,1459.51,1486.69,1458.48,1475.44,808081,0
2019-12-15,1475.03,1481.65,1470.38,1477.93,655758,0
2019-12-22,1478.26,1515.29,1477.46,1510.63,491797,0
2019-12-29,1511.34,1553.51,1510.7,1551.44,645220,0
2020-01-05,1559.72,1611.35,1540.2,1561.76,1211550,0
2020-01-12,1561.83,1561.83,1535.94,1556.83,878826,0
2020-01-19,1557.76,1575.95,1546.3,1570.9,830133,0
2020-01-26,1580.93,1590.48,1563.35,1588.83,1014238,0
2020-02-02,1593.68,1593.76,1547.38,1570.0,1050071,0
2020-02-09,1571.65,1585.01,1561.92,1583.69,923135,0
2020-02-16,1582.22,1649.23,1578.85,1643.73,987351,0
2020-02-23,1649.04,1689.27,1562.89,1584.7,1778187,0
2020-03-01,1591.5,1692.09,1575.31,1674.06,1578414,0
2020-03-08,1697.86,1703.44,1504.62,1529.78,1596618,0
2020-03-15,1546.46,1563.05,1451.13,1498.64,1573291,0
2020-03-22,1500.39,1644.53,1482.92,1622.55,781916,0
2020-03-29,1627.95,1632.88,1568.19,1615.7,862327,0
2020-04-05,1616.1,1690.43,1608.35,1683.56,1047803,0
2020-04-12,1686.99,1747.7,1673.81,1682.14,1677822,0
2020-04-19,1680.44,1738.78,1659.42,1726.41,1853956,0
2020-04-26,1725.82,1727.59,1670.39,1699.6,2081988,0
2020-05-03,1700.34,1723.6,1678.77,1702.09,1502371,0
2020-05-10,1701.87,1751.68,1691.53,1741.85,1839881,0
2020-05-17,1744.21,1765.08,1717.09,1735.45,3624942,0
2020-05-24,1731.71,1737.69,1693.62,1730.41,2648119,0
2020-05-31,1736.03,1745.16,1670.55,1684.3,2760001,0
2020-06-07,1682.7,1744.76,1677.22,1730.57,2475180,0
2020-06-14,1733.57,1745.28,1704.11,1742.26,1570429,0
2020-06-21,1750.31,1779.43,1742.74,1769.57,1542799,0
2020-06-28,1775.1,1789.13,1757.43,1774.9,1232629,0
2020-07-05,1774.64,1818.11,1769.86,1798.57,1334084,0
2020-07-12,1798.88,1815.05,1790.58,1809.68,1280820,0
2020-07-19,1810.02,1906.56,1805.62,1901.63,1920042,0
2020-07-26,1902.42,1983.98,1899.6,1975.02,2331530,0
2020-08-02,1978.43,2074.97,1960.39,2033.15,1885759,0
2020-08-09,2033.56,2049.87,1862.46,1943.57,2170310,0
2020-08-16,1949.43,2015.61,1911.26,1938.98,2062259,0
2020-08-23,1940.19,1976.72,1902.64,1964.34,1881012,0
2020-08-30,1964.99,1992.4,1916.27,1933.09,1715490,0
2020-09-06,1930.2,1966.53,1906.5,1940.48,1404988,0
2020-09-13,1940.41,1973.64,1932.86,1950.42,1482496,0
2020-09-20,1948.84,1955.62,1848.75,1860.14,2100676,0
2020-09-27,1859.97,1917.11,1848.93,1900.58,1672436,0
2020-10-04,1903.52,1930.41,1872.88,1929.87,1300585,0
2020-10-11,1928.96,1933.2,1882.44,1898.76,1273590,0
2020-10-18,1899.86,1931.42,1894.29,1901.41,1150038,0
