t,sgn,lots,profit,move,fill_in_bar,atr,mom4,mom8,mom16,mom48,z20,rng_pos20,z96,rng_pos96,rsi14,bar_range_atr,body_frac,atr_pctl,ret1_atr,gap_atr
2025-10-20 15:20:00,1.0,0.1,67.0,6.699999999999818,-0.9827586206896629,13.662321984857375,2.179497748113634,1.9718463691500268,6.654066570877182,6.7730800154294615,1.604351921537228,0.983159417295174,3.0825319341501753,0.9899401345429851,76.1612835641219,1.1350193632668575,0.8935319533114153,0.935,1.015713142713227,0.0015370740071128557
2025-10-21 02:17:00,-1.0,0.1,9.2,0.9200000000000728,1.0499871167224446,10.572788585341588,-1.2636212189585692,-1.2929417711948337,-1.5133188251000167,2.5045426555404866,-1.834624613897054,0.2993927742479885,0.813230934920333,0.7758292626627484,42.94406645655466,0.9420409686247638,0.542168674698848,0.845,-0.508853454939891,0.0018916485314163117
2025-10-21 02:30:00,-1.0,0.1,46.7,4.670000000000073,0.7108317214699859,10.64923225781719,0.0422565673379403,-1.693079798007554,-1.9776073514164432,2.8612391261945196,-1.1437795396638688,0.4156800225071967,0.8976710752503978,0.8067725976804975,46.92637124385687,1.09331825225742,0.4225715021901624,0.8485,0.46576127554726704,0.003756139318926129
2025-10-21 03:00:00,-1.0,0.1,2.4,0.2400000000006912,1.0072869955157522,10.890256385566891,-1.1046571884150849,-2.7256474915815168,-2.5970922078092182,3.506804490903869,-1.8791423996066536,0.14348345954563232,0.6258582882703854,0.7343427348667769,39.87057247116512,0.873257677624931,0.08307045215561992,0.8575,-0.08080617837119,-0.008264268242520406
2025-10-21 06:12:00,-1.0,0.1,0.5,0.0500000000001819,1.1789125642909175,9.13242766037837,-2.0607882919951734,-2.5721528681703747,-3.0484774733870372,-2.7038812589923262,-2.1674504839274835,0.10771992818670723,0.09679924212245078,0.6357108544977002,31.459072326748526,0.8176358223340445,0.01607071112895361,0.763,0.02846997640368241,0.015329987294267548
2025-10-21 08:33:00,-1.0,0.1,99.2,9.920000000000073,5.581216958639993,15.61434931777449,-3.68507190591027,-3.6402413474441615,-4.851947299126863,-6.371703231126385,-2.0878134793806793,0.21571388341312803,-1.4964382968723358,0.16747684257322934,30.366813565252485,1.6696180845860225,0.8714998082086884,0.9655,1.45680101918217,0.0017291786836937475
2025-10-21 12:56:00,-1.0,0.1,30.6,3.0600000000004,2.6295961422543472,15.802902575817818,-2.40019197853198,-2.6661557772603923,-3.4177265689562817,-9.617853382996955,-2.2037118107567584,0.040614591167935504,-2.6975364023432595,0.022595087660570095,27.052794278264372,0.8976831902835136,0.7305089524884045,0.9665,-0.6638021053203204,-0.008036498319861696
2025-10-21 13:08:00,-1.0,0.1,-1.9,-0.1899999999995998,2.780959031657397,15.85912382040227,-2.669126017261035,-2.696428912736443,-3.9712156051759773,-9.936425352658764,-2.287196510358084,0.05535863219349871,-2.7569651666412365,0.030205980897990307,25.538768821356868,1.0460855333418626,0.4207353827606692,0.967,-0.43949464541241906,0.0006305518585682261
2025-10-22 04:25:00,1.0,0.1,2.1,0.2100000000000363,-0.17965895249699845,20.507944258563025,0.5480802882183843,0.41301067982290446,4.289069586449291,-0.835286062026794,0.7818520224222549,0.8603037622655262,-0.723544502778996,0.34558342954707094,53.40331877483213,1.2926697900951751,0.1857035081101714,0.976,-0.2400533148487129,0.0
2025-10-22 06:17:00,1.0,0.1,18.0,1.800000000000182,0.9400476608553784,16.276375395557494,-0.23531037512475259,0.8607567507827409,1.3811428806277901,1.4345945846379016,1.022150159658879,0.8538751805208338,-0.43847141307083304,0.3934199596709106,57.08992346210416,0.7102318371911973,0.21946366782008428,0.946,0.16010935706920681,0.0042392730766297165
2025-10-22 07:31:00,1.0,0.1,15.6,1.5600000000004002,1.4161662262791421,15.61556163492652,-0.023053925847564726,0.073644485346431,1.5887997229961397,1.6297844800584769,0.6622283648274125,0.6595229865191855,-0.3029792254631586,0.4055421679674324,55.13209666606749,0.5210827628383284,0.5124738847241266,0.934,0.2651201472472564,-0.0019211604872824998
2025-10-22 11:41:00,-1.0,0.1,98.2,9.820000000000164,2.9462556181553645,23.22028763891102,-2.7609477107668914,-2.3802461390436083,-5.228875795515094,-4.447791586652542,-1.665442758005944,0.03454315328567016,-2.0830137079822704,0.062292911675784546,27.573239854922576,1.1446886624892159,0.42885628291948524,0.9915,-0.4909069248952023,0.0
2025-10-22 15:54:00,-1.0,0.1,31.5,3.150000000000091,-1.5384304207120414,23.191887109977042,0.2101165798579498,-1.5755940785120672,0.540835678464655,-4.481351582437199,-0.3817671070503535,0.3211413923367501,-1.679648200065535,0.1982681624405363,43.650602200310274,0.7705280693744107,0.3045886961387683,0.9885,0.23771243684729101,0.0030182968582168563
2025-10-23 01:20:00,-1.0,0.1,11.0,1.099999999999909,0.3765235824059385,13.409102077034298,-0.6048130555952459,-0.9486093794293117,-2.0105745966520634,3.1148245244202006,-1.6230654870001424,0.2369200394866728,-0.20270110800296096,0.44297399747290134,46.051749429511865,0.766643429287238,0.42509727626457255,0.8525,-0.3236607473838824,0.0022372862722538998
2025-10-23 06:52:00,1.0,0.1,-1.7,-0.1700000000000727,-0.7096654275093087,11.593730611700796,2.20636487570133,3.0007597351700706,3.6847500973401734,5.804861459526986,1.7758718887009441,0.7664648855309283,1.3186652778788364,0.7399082263749438,67.84084802683323,1.2291125675818624,0.1964912280701882,0.8085,-0.2535853297326444,-0.012075491891982126
2025-10-23 13:23:00,-1.0,0.1,11.8,1.180000000000291,-1.5472650026553547,11.390329386665604,2.6557616529872243,1.6408656295646333,1.4670339577327807,5.055165486909189,2.617938650437748,0.9618236748146022,1.762384044538038,0.9805531649467392,64.82301299054338,0.9472948177101504,0.751621872103772,0.7925,0.6865473099622916,-0.02546019435921317
2025-10-24 01:29:00,1.0,0.1,0.1,0.0099999999993087,0.16271543614060505,9.427792775270277,1.543309271515364,2.8734191178935333,3.1545029371042896,4.033817979087943,2.4216703588698754,0.995972073039752,1.28803779016043,0.8689205885656515,62.097915785986416,1.6430144753108145,0.6630083925113351,0.66,1.096757241750439,0.007424855601761166
2025-10-24 05:21:00,-1.0,0.1,-3.1,-0.3100000000004002,-0.3080536912751475,8.540755628210052,-0.16977420536544552,-0.33837755414213816,-3.283081874791506,-3.3650418360024,-0.48768640640657207,0.29273745702816056,-0.44126681888178815,0.4703002654501348,47.11064501769726,0.7759266613496675,0.48287309491482283,0.5745,0.3992620967560119,0.02458798836317228
2025-10-24 05:30:00,-1.0,0.1,20.0,2.0,0.12752075919333108,8.462844511909386,0.6900753040873872,-0.5222830212442167,-2.834744271413674,-3.295582231335098,-0.6335731680937644,0.23840661586172593,-0.630022922588469,0.4184564223361515,45.45967741384007,0.8803186670293508,0.3006711409395387,0.568,-0.2670496895954806,-0.0023632715893918935
2025-10-24 07:00:00,-1.0,0.1,0.0,-0.0,2.305259352972942,9.685651451787407,-1.2740495630495194,-2.02433466634628,-1.8212507530140944,-4.713880137775769,-1.5273123645570874,0.2525049150816062,-2.067945472231458,0.1452573344052791,37.14836136380907,0.702379187797936,0.19506100249885416,0.6745,-0.13700678850619633,0.0
2025-10-24 08:51:00,-1.0,0.1,52.1,5.210000000000036,1.9131559497413342,11.267737369393956,-2.7032933943541453,-3.2641868366495292,-4.444548036416784,-5.611596891825713,-1.7781631404107112,0.11770901909150787,-3.1396488470892607,0.08345780433159097,25.548157899750464,1.2211857224659344,0.21264534883720793,0.7775,0.24228466732064535,-0.017394796628141033
2025-10-27 04:01:00,-1.0,0.1,16.9,1.6899999999995998,0.735534591194946,11.032525382038074,-0.16859240614373902,-1.1094468017202646,0.4803977164311854,-4.334456377309124,-0.9324146227076616,0.29269521410580013,-0.9984302192452167,0.27291541279947884,40.13692363693674,1.0459980467199381,0.9090121317157552,0.7335,-0.9544505573622805,-0.003625643142873449
2025-10-27 04:41:00,-1.0,0.1,-1.9,-0.1900000000000545,0.09623733719247143,11.340595865124667,-1.2904083854185684,-0.9170593964981013,-0.4505936073178244,-5.5464457730509364,-1.3470606543424284,0.2014078110808333,-1.2381027931126183,0.19805294223235964,38.287606456341614,0.9496855481042739,0.47725162488392586,0.7605,0.454738010359693,0.0014990393981465842
2025-10-27 05:27:00,1.0,0.1,23.2,2.320000000000164,0.787705131544664,10.724265712710961,1.5103131938257166,-0.1690558634565758,-1.5432292003343646,-5.542570614373076,-0.16623081030035258,0.4520890099909144,-0.7098262985086027,0.31462299513235625,47.27696704947665,0.5846554130571802,0.7735247208931297,0.7065,0.45597527429817303,0.003729859094460288
2025-10-27 06:08:00,1.0,0.1,-3.8,-0.3800000000001091,0.9586451358802617,10.221930310067778,1.06926966516634,0.9773105173844158,-0.22011498139289123,-4.860138789155068,0.38592521920763356,0.5892370572207049,-0.4203983739664539,0.3783986400160499,51.1607122540368,0.7334231180010983,0.028011204481798155,0.675,-0.012717754480488837,0.007826310449517903
2025-10-27 08:53:00,-1.0,0.1,102.1,10.210000000000036,0.7871621621621622,8.64321922652626,-1.3128210337620474,-2.3945938958114703,-0.16972842659108286,-5.809988001447754,-1.4178147799267606,0.17428754402817012,-1.1495675397522782,0.16186765497798417,35.932927694303274,0.48361610303389796,0.12511961722479595,0.5365,0.05935288537232863,-0.0011569763230201632
2025-10-27 11:11:00,-1.0,0.1,13.4,1.3400000000001455,0.17849947232082908,11.182066918137373,-0.21105221577347158,-0.5222648051343383,-3.646016456391512,-3.9306686609707167,-1.142847056166827,0.21125124460670383,-1.749881637877843,0.11181379007465989,34.00081238356917,0.6361078011849942,0.563756502179153,0.742,-0.3559270418552438,0.0026828671496805234
2025-10-27 13:47:00,-1.0,0.1,8.3,0.8299999999999272,0.16892857142858833,12.257710670032397,-0.7701274939601022,0.40627488558488356,-1.4162514083842208,-5.097199769346072,-1.471391559045346,0.2188711762171541,-1.7854925183418757,0.08242070252291969,37.152912673293265,1.6834301735028374,0.4022292221952818,0.8065,-0.683651313494211,-0.006526504186096587
2025-10-27 14:01:00,-1.0,0.1,3.0,0.2999999999997271,0.6678910976663791,12.382159907887226,-1.92753123667845,-0.166933718783858,-1.4381174312453746,-4.841400890148002,-1.7271939739750348,0.23496220302375764,-1.8424874094892265,0.069473936297597,35.39711836754299,1.130658956446059,0.24621428571429402,0.814,-0.2791920008881717,-0.000807613540336242
2025-10-28 01:00:00,1.0,0.1,17.4,1.7400000000002365,0.4260582010581918,10.98070638167609,0.7351986037502631,1.5308669056165105,1.4856057008519736,-1.5979846277723402,2.0654910507240785,0.9168834688346873,-0.7094034299006737,0.27839053740996084,56.17168423151048,1.1802519391308388,0.5480709876543086,0.707,0.6441297812864609,-0.0027320646738908756
2025-10-28 04:22:00,-1.0,0.1,36.1,3.6100000000001273,0.7053861911073601,9.764148643211206,-0.18332371468402064,-1.7840777149692215,0.1310918183214776,0.9166185734198704,-0.9891401323833069,0.3177172061328707,-1.0328248388699617,0.14337494611452387,44.067146293802146,0.8777006898557094,0.620770128354733,0.606,-0.5397295957456106,0.005120774153155793
2025-10-28 05:31:00,-1.0,0.1,-3.0,-0.3000000000001819,0.29546809779367517,10.653976184000339,0.3566743471518972,-1.3985388875165912,-3.2232097582093724,-1.0963043091405005,-1.2528324577614938,0.2102215015057823,-1.278169175774696,0.09713702273419693,40.048154970145276,1.0650483729295515,0.11456772715256987,0.6745,-0.13797665534557696,-0.015956483951495626
2025-10-28 13:18:00,1.0,0.1,18.2,1.820000000000164,0.6917930419268179,11.867846764587199,-0.2715741165126227,0.5746619530301064,2.169728048464204,-7.990497508188749,0.9805709228552218,0.8201455002694403,-1.3283087759169312,0.2228608385805627,47.718572934507115,1.4240156900600094,0.6081065088757389,0.7735,0.8659532098666687,0.0
2025-10-29 06:25:00,1.0,0.1,13.9,1.389999999999873,0.7881249999999795,10.160381252475,1.2561536504244262,1.2620589406403155,0.19418562659937605,-0.10009466915939705,0.9794614234281449,0.7002548131370345,1.0247030331653053,0.8567211815261414,55.67133159727633,1.059999593753087,0.5629526462395648,0.5995,0.5937769312082417,-0.0029526451079222586
2025-10-29 12:15:00,1.0,0.1,1.2,0.1199999999998908,0.9769874476987501,8.762576972788537,0.7258138809793723,0.7258138809793723,2.4170971696765218,7.591374113639444,1.3337139766376778,0.966458072590735,2.085515231131886,0.9892100813269978,71.69283467944274,1.7745921146586188,0.7601286173633679,0.451,1.3454946001173902,-0.003423650382000937
2025-10-29 13:13:00,-1.0,0.1,33.3,3.3299999999999272,0.23365384615384635,8.270922598110904,1.0651774207163018,0.24302004717815298,1.0276967169226585,6.068246849688033,0.9292844644218683,0.8399433905044318,1.8371040582426141,0.961884127748355,67.54254789230428,0.5900188210096727,0.1317622950819825,0.402,-0.07895128895891179,-0.0012090549611118717
2025-10-29 15:27:00,-1.0,0.1,3.4,0.3400000000001455,0.16236811254398426,9.1666488140229,-0.8181834116440346,-0.3370915655973086,-1.3756390427774678,5.48510159166163,-1.3196053708427824,0.25583064226767627,1.0895944648213953,0.8202881974230354,48.289212652942176,0.8086924840689651,0.1618777822744194,0.491,0.1320002570785749,0.001090911215499583
2025-10-30 01:06:00,1.0,0.1,17.8,1.7799999999997451,0.9149289099526047,14.061970262565206,-0.18134016445679832,0.6561669401736211,0.31574522752475964,-4.727644758073371,0.4442312522935935,0.5300582689847915,-1.1073157073745494,0.295465948401067,46.18490220900732,1.1179087785336128,0.5298982188295033,0.856,0.5829197364910945,-0.009458134067732608
2025-10-30 02:04:00,-1.0,0.1,21.0,2.100000000000364,0.5520928116469612,14.132476902049298,-0.16557607107504493,-0.34601153314400585,1.3543273505880948,-5.493021537416649,0.22687591415306232,0.6262057071810966,-1.1357149852006,0.27486862605297097,45.318062520221936,0.8993469501554258,0.7757671125098425,0.857,-0.697683786666608,0.0
2025-10-30 04:34:00,1.0,0.1,37.9,3.789999999999964,0.3450792326939151,12.907512326063143,2.054385022469167,1.9763684399890011,-0.015494852528319772,-3.657559939313176,1.4279767974813573,0.861974584555231,-0.5822747839359294,0.3837583775785551,57.23061134126686,1.385239816033056,0.9233780760626464,0.8125,1.2442366580252402,-0.0348634181887371
2025-10-30 09:00:00,1.0,0.1,73.3,7.329999999999927,0.04308013165184284,11.380792011090088,1.3382196937751822,-0.03163224489551063,0.3620134693600924,2.7027995916299967,1.234821732796448,0.8731952291274335,-0.03580492181091248,0.5324223169988697,59.782752045824196,0.4531319081286153,0.49641264300947635,0.699,0.22581908161539285,0.0008786734693397184
2025-10-30 12:58:00,-1.0,0.1,21.9,2.1900000000000546,0.15567356064842136,11.693520163472366,0.2890489735125599,-0.4729114862498021,0.24629024962017076,2.9783161540004923,-0.36768770428085223,0.3741965516624007,0.15327769237309452,0.5351205500913925,50.579027705914186,1.180140779429917,0.4330434782608863,0.7235,0.5105391632751481,-0.0005131046866965363
2025-10-30 13:52:00,1.0,0.1,-2.0,-0.1999999999998181,0.5369268955181895,12.374386125284637,-0.1284912224252718,0.14465364034038414,-2.4550712813078075,1.415827809365128,-0.5225063256843058,0.2910191490600075,0.19205310597856637,0.5313165365507451,50.36543776356686,1.2744066526077662,0.35573874445149867,0.771,0.46062891058110617,0.007273088061782182
2025-10-31 02:14:00,-1.0,0.1,0.0,-0.0,0.0808531746031806,9.902123195804178,-0.6311777662641391,-1.7925448561901551,-0.5766440072589212,5.81996394716834,-1.4268373300972268,0.18337466758298318,0.9952303473268849,0.791150848234752,47.376367798275226,1.2903293311291093,0.39289348047272166,0.5155,-0.5049422130113114,0.0020197688520434084
2025-10-31 04:07:00,-1.0,0.1,2.8,0.2800000000002001,0.25357448368572344,10.320920240248906,-1.4378562816644975,-2.193602844803485,-3.913410728869832,-0.028098269655164952,-1.5919656101152944,0.09667225465826217,0.08387757851351274,0.618141525294206,38.486658730243555,0.46313699638521016,0.31171548117158454,0.5595,-0.15986946527941567,-0.015502493602837475
2025-10-31 05:46:00,1.0,0.1,2.4,0.2400000000002364,0.9564943253467538,9.861049742525397,0.641919487810922,0.8832731025012983,-1.752348933550189,0.3782558751239776,-0.11961181750006201,0.34842167957117454,0.382746725720514,0.5997655784251307,48.82801347747047,0.8640053769587847,0.5481220657277093,0.505,0.468509957928345,-0.00507045409015217
2025-10-31 07:04:00,1.0,0.1,12.2,1.2200000000002549,0.8433409066320594,9.364331588124571,0.8617806753269741,0.7838252982527821,0.21891578493434022,0.9098353598247917,1.4241655464317169,0.7965597088984424,0.6093507280937429,0.633584404076204,53.75353071592092,0.9867228550212802,0.3051948051947659,0.452,0.29793904388628417,-0.0032036456331586984
2025-11-03 02:21:00,1.0,0.1,-3.9,-0.3899999999998726,1.0389221556886163,11.47904900440997,0.7378660023793163,2.329461263709858,-0.30925906829354105,-1.5256490318380778,0.37660724575293647,0.7374268606424916,-0.734564044833696,0.4216898841296727,52.0415737279266,0.735252545464142,0.11492890995258219,0.687,-0.08624407820015823,-0.001742304610103006
2025-11-03 03:01:00,1.0,0.1,21.2,2.119999999999891,0.49892588614393224,11.251713069492983,0.7190016266887165,2.9675481230081235,0.20352456429136032,-1.6853433679725212,1.1191916153893386,0.9440018210789889,-0.05800915932134306,0.5399036583778158,58.06196409835868,0.7483304940320069,0.26959619952493613,0.657,0.22307714252024757,0.021330085340600602
2025-11-03 03:30:00,1.0,0.1,8.7,0.8699999999998909,0.17963683527888608,10.660660758899573,0.9849295683885774,0.6866366133909093,1.0981495673452768,-1.922957728758651,1.168852640560312,0.8910243304027828,0.13313976016339787,0.5912359245692628,58.91495501088037,0.44837746065691403,0.3117154811714894,0.5795,-0.13695211141399152,0.00281408448112899
2025-11-03 05:03:00,-1.0,0.1,2.3,0.2300000000000182,0.3346023003402164,9.061275011767467,-0.8494389575423295,-0.04712361113039931,3.637788275622601,-1.8868205608810138,0.5515138730290879,0.7770352139341157,-0.029711812784275895,0.5568172568172581,53.68819476701759,0.5341411659743973,0.6626033057850792,0.3845,-0.3572344946816353,-0.0033107923511029574
2025-11-03 05:31:00,1.0,0.1,17.4,1.7399999999997815,0.6271317829457654,9.196191209126036,0.7068143595741666,0.6339581102026677,1.4299398197539008,-0.6557062443433914,1.0439181885342055,0.934708101173725,0.5797763082525161,0.6703296703296742,60.595515438051386,0.8590512985593816,0.6367088607595117,0.4005,0.5513152004678677,0.004349626828144762
2025-11-03 06:00:00,1.0,0.1,1.5,0.1500000000000909,0.8669264199011105,8.754103644603546,1.170536746650994,0.29129195900846694,2.0458976415067287,0.12908231909000084,1.2800266724659857,0.9154822815993928,0.6922125821473801,0.6958350291683617,61.514705713008105,0.6347880063569264,0.19254993701641251,0.3465,-0.10623589093254432,0.015992499710255938
2025-11-03 07:01:00,1.0,0.1,16.6,1.6599999999998545,0.4804964539007136,7.873886328444445,0.4559374939197759,1.7573278839464286,1.7030979926083232,4.666056692649523,1.3994558889405124,0.9600706713780883,0.9029405027888263,0.744539411206079,64.02590456028207,0.5994498527301292,0.4173728813559075,0.256,0.24765407051349417,-0.002540041748854277
2025-11-03 09:26:00,-1.0,0.1,54.7,5.470000000000255,0.3726092089728381,7.91778857310168,-0.0008840852385712225,0.8137373132048988,1.8531689580405522,2.6917869558180234,1.09472217999182,0.7851971302573687,1.081413731237654,0.8006105006105053,60.590391461508965,1.1859371986642895,0.18029818956338148,0.2605,0.24539680266292696,0.031574472807887326
2025-11-03 09:44:00,-1.0,0.1,10.9,1.0900000000001455,0.1282161234991346,8.562232246451565,-0.8552676205477523,-1.3921603218529914,-0.567608990285711,0.6552029702680715,-1.4118778952915685,0.3092213519383991,0.06223960678880123,0.6043956043956066,44.93427700412514,1.9784560278682557,0.8543683589138081,0.319,-1.6891623099798625,0.0011679197330705224
2025-11-03 15:00:00,1.0,0.1,26.0,2.599999999999909,0.6513698630136974,8.11929538600125,0.7808559362098283,1.089996062374882,2.9202041399896896,2.252658528908108,1.8610527904621277,0.8821193305386643,1.2868913317708497,0.8175102599179196,62.957342272386384,1.6984232429547725,0.7193618564177011,0.279,1.2217808970349173,0.0
2025-11-03 16:13:00,-1.0,0.1,-4.8,-0.4800000000000182,0.02271947873798681,10.36214346937684,-1.3298406879545843,-0.7179981653397705,0.0907148219649756,-0.26635415810993396,-0.5739961611623283,0.39151762339129104,0.28760818071982586,0.6755803702615303,47.16941668892496,1.983566436880816,0.6418701955823901,0.5505,-1.273192176791354,0.0
2025-11-04 01:27:00,-1.0,0.1,-2.8,-0.2800000000002001,0.026798825256959227,8.170717984515168,-0.5752248466912617,0.2460004131594113,-2.4673474275096474,-2.08916768787646,-1.0536624380248865,0.31659807956103914,-1.4048874441322137,0.4034675286511883,42.072105227982384,0.9994225740597165,0.4445260837618883,0.278,0.4479410508276196,0.003671647957628074
2025-11-04 02:03:00,-1.0,0.1,18.8,1.8800000000001087,0.20280612244899437,8.340474275502844,0.12948903915117158,-1.1654013523606532,-2.745647219038927,-3.1209256380604162,-0.9746436124229796,0.24581618655692647,-1.9008047730731241,0.33650891210817396,40.98415155617471,0.6582359490184737,0.01821493624770729,0.2955,0.014387671016784726,0.002397945169464121
2025-11-04 05:45:00,-1.0,0.1,16.8,1.6799999999998363,-1.127016129032218,7.852861546684694,-0.5030013551770083,0.6405308396304659,1.0836814006471946,-4.244694727117983,-0.0211216667998854,0.5348739495798286,-1.4681266779023916,0.2316651501364869,46.09965280823588,0.6838271588102794,0.6573556797020991,0.2375,-0.45206450908317797,-0.0025468423046915135
